num,info
274,"Dr. med.  Wolfgang Geisser, Dr. med. Wolfgang Hübner<br>Kreiskliniken Dillingen-Wertingen GmbH<br>Abteilung Innere Medizin und Pneumologische Praxis <br>Lungenzentrum Nordschwaben - Pneumologische Praxis <br>Ziegelstr. 38<br>89407 Dillingen<br><br>Telefon: (0 90 71) 727927<br>Fax: (0 90 71) 72 77 77<br>E-Mail: <a href=""mailto:schlaflabor@lungenzentrum-nordschwaben.de"">schlaflabor@lungenzentrum-nordschwaben.de</a><br>Internet: <a href=""http://www.lungenzentrum-nordschwaben.de"">www.lungenzentrum-nordschwaben.de</a><br>"
275,"Prof. Dr. med.  Joachim H. Ficker, Dr. Dora Triché<br>Schlafmedizinisches Zentrum Klinikum Nürnberg<br>Medizinische Klinik 3<br>Pneumologie - Allergologie - Schlafmedizin<br>Professor Ernst Nathan Str. 1<br>90419 Nürnberg<br><br>Telefon: (0911) 3 98-20 50  <br>Fax: (0911) 3 98-34 98<br>E-Mail: <a href=""mailto:schlaflabor@klinikum-nuernberg.de"">schlaflabor@klinikum-nuernberg.de</a><br>Internet: <a href=""http://www.klinikum-nuernberg.de"">www.klinikum-nuernberg.de</a><br>"
276,"Dr. med. Jürgen  Herold <br>Ambulantes Schlaflabor Fürth<br>Dr. Jürgen Herold/ Armin Kaa<br>Bahnhofplatz 6<br>90762 Fürth<br><br>Telefon: (0911) 50720-444<br>Fax: (0911) 50720-440<br>E-Mail: <a href=""mailto:info@praxis-kaa.de"">info@praxis-kaa.de</a><br>Internet: <a href=""http://www.herold-kaa.de"">www.herold-kaa.de</a><br>"
277,"PD Dr. med.  Harald Rittger, Thomas K. Schneider<br>Klinikum Fürth / Medizin I<br>Schwerpunkt Kardiologie / Pneumologie<br>Schlaflabor<br>Jakob-Henle-Str. 1<br>90766 Fürth<br><br>Telefon: (09 11) 75 80-32 12<br>Fax: (09 11) 75 80-3213<br>E-Mail: <a href=""mailto:med1@klinikum-fuerth.de"">med1@klinikum-fuerth.de</a><br>Internet: <a href=""http://www.klinikum.fuerth.de"">www.klinikum.fuerth.de</a><br>"
278,"Prof. Dr. med.  Heinrich Iro, Dr. med.  Maximilian Traxdorf<br>Universitätsklinikum Erlangen<br>Hals-Nasen-Ohren-Klinik, Kopf und Halschirurgie<br>Schlaflabor<br>Waldstr. 1<br>91054 Erlangen<br><br>Telefon: (0 91 31) 85-3 31 56<br>Fax: (0 91 31) 85-3 31 10<br>E-Mail: <a href=""mailto:maximilian.traxdorf@uk-erlangen.de"">maximilian.traxdorf@uk-erlangen.de</a><br>Internet: <a href=""http://www.hno.med.uni-erlangen.de"">www.hno.med.uni-erlangen.de</a><br>"
279,"Dr. med. Thomas Fink, Dr. med. Hermann Kick<br>Rangauklinik Ansbach GmbH<br>Fachklinik für Lungen- und Bronchialheilkunde<br>Schlaflabor<br>Strüth 24<br>91522 Ansbach<br><br>Telefon: (09 81) 8 40-151<br>Fax: (09 81) 8 40-2 01<br>E-Mail: <a href=""mailto:info@rangauklinik.de"">info@rangauklinik.de</a><br>Internet: <a href=""http://www.rangauklinik.de"">www.rangauklinik.de</a><br>"
280,"Prof. Dr. med. Rainer Rupprecht, Dr. med. Peter Geisler und Prof. Dr. Thomas Wetter<br>Klinik und Poliklinik für Psychiatrie und Psychotherapie der Universität Regensburg<br>Bezirksklinikum Regensburg<br>Schlafmedizinisches Zentrum<br>Universitätsstr. 84<br>93042 Regensburg<br><br>Telefon: (09 41) 9 41-28 43<br>Fax: (09 41) 9 41-28 45<br>E-Mail: <a href=""mailto:Schlaflabor@medbo.de"">Schlaflabor@medbo.de</a><br>Internet: <a href=""http://www.schlaf-medizin.de"">www.schlaf-medizin.de</a><br>"
281,"Prof. Dr. med.  Lars Maier, Prof. Dr. med. Michael Arzt<br>Klinikum der Universität Regensburg<br>Klinik und Poliklinik für Innere Medizin II<br>Schlafmedizinisches Zentrum<br>Franz-Josef-Strauß-Allee 11<br>93053 Regensburg<br><br>Telefon: (09 41) 9 44-72 65<br>Fax: (09 41) 9 44-7381<br>E-Mail: <a href=""mailto:michael.arzt@ukr.de"">michael.arzt@ukr.de</a><br>Internet: <a href=""http://www.uni-regensburg.de/fakultaeten/medizin/Innere_2/index.htm"">www.uni-regensburg.de/fakultaeten/medizin/Innere_2/index.htm</a><br>"
282,"Prof. Dr. med.  Michael Pfeifer, Dr. med. Florian Gfüllner<br>Klinik Donaustauf<br>Zentrum für Pneumologie / Kooperierende Lehr- und Forschungseinrichtung der Universität Regensburg<br>Interdisziplinäres Schlafmedizinisches Zentrum<br>Ludwigstr. 68<br>93093 Donaustauf<br><br>Telefon: (0 94 03) 80-2 33<br>Fax: (0 94 03) 80-2 85<br>E-Mail: <a href=""mailto:Florian.Gfuellner@klinik-donaustauf.de"">Florian.Gfuellner@klinik-donaustauf.de</a><br>Internet: <a href=""http://www.klinik-donaustauf.de"">www.klinik-donaustauf.de</a><br>"
283,"PD.Dr. med. Matthias Keller, Dr. med. Christoph Schmidtlein<br>Kinderklinik Dritter Orden Passau<br>Fachkrankenhaus für Kinder und Jugendliche<br>Schlaflabor<br>Bischof-Altmann-Str. 9<br>94032 Passau<br><br>Telefon: (08 51) 72 05-305<br>Fax: (08 51) 72 05-1 20<br>E-Mail: <a href=""mailto:schlaflabor@kinderklinik-passau.de"">schlaflabor@kinderklinik-passau.de</a><br>Internet: <a href=""http://www.kinderklinik-passau.de"">www.kinderklinik-passau.de</a><br>"
284,"Dr. med. Hans-Rainer Buchmüller, Dr. Marcus Schweitzer<br>Klinik Angermühle<br>Schlafmedizinisches Zentrum<br>Am Stadtpark 22<br>94469 Deggendorf<br><br>Telefon: (09 91) 3 70 55-60<br>Fax: (09 91) 3 70 55-97<br>E-Mail: <a href=""mailto:slab@klinik-angermuehle.de"">slab@klinik-angermuehle.de</a><br>Internet: <a href=""http://www.klinik-angermuehle.de"">www.klinik-angermuehle.de</a><br>"
285,"Dr. med. Dr. phil.  Anil-Martin  Sinha, Dipl. Psych.  Ingrid Herrmann<br>Sana Klinikum Hof GmbH<br>Medizinische Klinik <br>Schlaflabor<br>Eppenreuther Str. 9<br>95032 Hof<br><br>Telefon: (0 92 81) 98-24 89<br>Fax: (0 92 81) 98-24 90<br>E-Mail: <a href=""mailto:schlaflabor@sana.de"">schlaflabor@sana.de</a><br>Internet: <a href=""http://www.sana-klinikum-hof.de"">www.sana-klinikum-hof.de</a><br>"
286,"Dr. med. Andreas Brugger, Dr. med.  Andreas Horst Schmidt<br>Klinikum Kulmbach<br>Interdisziplinäres Schlafmedizinisches Zentrum<br>HNO - Innere Medizin<br>Albert-Schweitzer-Str. 10<br>95326 Kulmbach<br><br>Telefon: (0 92 21) 98-4853<br>Fax: (0 92 21) 98-4854<br>E-Mail: <a href=""mailto:schlaflabor@klinikum-kulmbach.de"">schlaflabor@klinikum-kulmbach.de</a><br>Internet: <a href=""http://www.klinikum-kulmbach.de"">www.klinikum-kulmbach.de</a><br>"
287,"Dr. med. Rumo David Leistner <br>Klinikum am Bruderwald<br>Klinikum Bamberg/ Pneumologie<br>Schlafmedzinisches Labor<br>Buger Str. 80<br>96049 Bamberg<br><br>Telefon: (0951) 503-15544<br>Fax: (0951) 503-12589<br>E-Mail: <a href=""mailto:rumo.leistner@sozialstiftung-bamberg.de"">rumo.leistner@sozialstiftung-bamberg.de</a><br>Internet: <a href=""http://www.sozialstiftung-bamberg.de"">www.sozialstiftung-bamberg.de</a><br>"
288,"Dr. med. Dietmar Geiger, Dr. med.  Saleh Al Hamoud<br>Bezirksklinikum Obermain Kutzenberg<br>Klinik für Erkrankungen der Atmungsorgane<br>Schlaflabor<br>Kutzenberg<br>96250 Ebensfeld<br><br>Telefon: (0 95 47) 81-0 /-25 43<br>Fax: (0 95 47) 81-2488<br>E-Mail: <a href=""mailto:lungenfachklinik@bezirksklinikum-obermain.de"">lungenfachklinik@bezirksklinikum-obermain.de</a><br>Internet: <a href=""http://www.bezirksklinikum-obermain.de"">www.bezirksklinikum-obermain.de</a><br>"
289,"Dr. med. Christian Franke <br>MEDINOS Kliniken des Landkreises Sonneberg GmbH<br>Abteilung Pneumologie/Allergologie, Schlaf- und Beatmungsmedizin<br>Schlaflabor<br>Neustadter Str. 61<br>96515 Sonneberg<br><br>Telefon: (0 36 75) 82 15 95<br>Fax: (0 36 75) 82 15 97<br>E-Mail: <a href=""mailto:c.franke@faz-sonneberg.de"">c.franke@faz-sonneberg.de</a><br>"
290,"Prof. Dr. med.  Berthold Jany, Dr. Stefan Baron<br>Missionsärztliche Klinik GmbH<br>Schlaflabor<br>Salvatorstr. 7<br>97067 Würzburg<br><br>Telefon: (09 31) 79 1- 28 16<br>Fax: (09 31) 79 1- 28 82<br>E-Mail: <a href=""mailto:schlaflabor@missioklinik.de"">schlaflabor@missioklinik.de</a><br>Internet: <a href=""http://www.missioklinik.de"">www.missioklinik.de</a><br>"
291,"Dr. med. Bernd Seese, Dr. med. Willibald Beck<br>Thoraxzentrum Bezirk Unterfranken<br>Fachklinik für Pneumologie, Thoraxchirurgie, Rehabilitation, Schlaf- und Beatmungsmedizin<br>Schlaf- und Beatmungsmedizin<br>Michelsberg 1<br>97702 Münnerstadt<br><br>Telefon: (0 97 33) 623700<br>Fax: (0 97 33) 623709<br>E-Mail: <a href=""mailto:info@tzbu.de"">info@tzbu.de</a><br>Internet: <a href=""http://www.tzbu.de"">www.tzbu.de</a><br>"
292,"Dr. med. Björn Walther <br>SRH Zentralklinikum Suhl gGmbH<br>Klinik für Neurologie<br>Interdisziplinäres Schlaflabor<br>Albert-Schweitzer-Str. 2<br>98527 Suhl<br><br>Telefon: (0 36 81) 3556-80 (Neurologie), -70 (Pneumologie)<br>Fax: (0 36 81) 35 56 -81 (Neurol) - 71 (Pneumol)<br>E-Mail: <a href=""mailto:bjoern-wito.walther@zs.srh.de"">bjoern-wito.walther@zs.srh.de</a><br>Internet: <a href=""http://www.srh.de"">www.srh.de</a><br>"
293,"Dr. med. G. Heide, Frank Schilling<br>Helios-Klinikum Meiningen<br>Neurologische Klinik<br>Schlafmedizinisches Zentrum<br>Bergstr. 3<br>98617 Meiningen<br><br>Telefon: (0 36 93) 90-1335<br>Fax: (0 36 93) 90-181040<br>E-Mail: <a href=""mailto:frank.schilling@klinikum-meiningen.de"">frank.schilling@klinikum-meiningen.de</a><br>Internet: <a href=""http://www.klinikum-meiningen.de"">www.klinikum-meiningen.de</a><br>"
294,"Dr. med. Bernd Georg Trümper <br>Praxis und ambulantes Schlaflabor Dr. Trümper<br>Regierungsstr. 65<br>99084 Erfurt<br><br>Telefon: (0361) 5625950<br>Fax: (0361) 5625951<br>E-Mail: <a href=""mailto:truemper@lungen-arzt.de"">truemper@lungen-arzt.de</a><br>Internet: <a href=""http://www.lungen-arzt.de"">www.lungen-arzt.de</a><br>"
295,"Adjunct Prof. of. Clinical Medicine Dr. med. Reiner Bonnet, M.D., Dr. med. Irmhild Mäder<br>Zentralklinik Bad Berka GmbH<br>Klinik für Pneumologie<br>Interdisziplinäres Schlaflabor<br>Robert-Koch-Allee 9<br>99438 Bad Berka<br><br>Telefon: (03 64 58) 5-15 01<br>Fax: (03 64 58) 5-35 07<br>E-Mail: <a href=""mailto:pne@zentralklinik-bad-berka.de"">pne@zentralklinik-bad-berka.de</a><br>Internet: <a href=""http://www.zentralklinik-bad-berka.de"">www.zentralklinik-bad-berka.de</a><br>"
296,"Dr. med. Sentayehu Assefa <br>HELIOS Klinik Blankenhain<br>Schlafmedizinisches Zentrum<br>Wirthstraße 5<br>99444 Blankenhain<br><br>Telefon: (03 64 59) 5-24 00<br>Fax: (03 64 59) 5-27 92<br>E-Mail: <a href=""mailto:schlaflabor@blankenhain.helios-kliniken.de"">schlaflabor@blankenhain.helios-kliniken.de</a><br>Internet: <a href=""http://www.helios-kliniken.de"">www.helios-kliniken.de</a><br>"
297,"Dr. med. Joachim Glombitza, Dr. med. Andrea Kemper<br>Robert-Koch-Krankenhaus Apolda GmbH<br>Zentrum für Schlaf- und Beatmungsmedizin<br>Interdisziplinäres Schlaflabor Innere Medizin/ Klinik für Kinder- und Jugendmedizin<br>Jenaer Str. 66<br>99510 Apolda<br><br>Telefon: (0 36 44) 57 17 11<br>Fax: (0 36 44) 57 16 01<br>E-Mail: <a href=""mailto:sl@rkk-apolda.de"">sl@rkk-apolda.de</a><br>Internet: <a href=""http://www.rkk-apolda.de"">www.rkk-apolda.de</a><br>"
298,"PD Dr. med. Jens Büntzel, Dr. med. Antje Haas<br>Südharz-Klinikum Nordhausen gGmbH<br>HNO-Klinik<br>Schlaflabor<br>Dr.-Robert-Koch-Str. 39<br>99734 Nordhausen<br><br>Telefon: (0 36 31) 41-28 10/-23 80<br>Fax: (0 36 31) 41-28 15<br>E-Mail: <a href=""mailto:hno@shk-ndh.de"">hno@shk-ndh.de</a><br>Internet: <a href=""http://www.shk-ndh.de "">www.shk-ndh.de </a><br>"
299,"Dr. med. Klaus Henning Thomas, Dr. Christina Rosowsky<br>Evangelisches Fachkrankenhaus<br>für Atemwegserkrankungen<br>Schlaflabor Neustadt (Südharz)<br>Badestr. 23<br>99762 Neustadt<br><br>Telefon: (03 63 31) 36-0 / 36-19 14<br>Fax: (03 63 31) 42 29 1<br>E-Mail: <a href=""mailto:christina.rosowsky@diako-harz.de"">christina.rosowsky@diako-harz.de</a><br>Internet: <a href=""http://www.diako-harz.de"">www.diako-harz.de</a><br>"
